Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet,UK Pound Sterling/US Dollar FX Spot Rate | Price History                                          26-Jan-2022 16:32
15-Jun-2012,1.5715,1.5720,1.5726,1.5473,1.5551,69773,+0.0161,
14-Jun-2012,1.5554,1.5557,1.5563,1.5470,1.5508,74209,+0.0047,
13-Jun-2012,1.5507,1.5512,1.5597,1.5502,1.5569,77213,-0.0068,
12-Jun-2012,1.5575,1.5578,1.5590,1.5453,1.5474,86100,+0.0098,
11-Jun-2012,1.5477,1.5483,1.5582,1.5475,1.5535,72373,+0.0005,
08-Jun-2012,1.5472,1.5476,1.5536,1.5401,1.5530,73221,-0.0056,
07-Jun-2012,1.5528,1.5530,1.5600,1.5428,1.5488,73931,+0.0038,
06-Jun-2012,1.5490,1.5494,1.5515,1.5370,1.5374,81636,+0.0111,
05-Jun-2012,1.5379,1.5384,1.5407,1.5320,1.5380,76723,-0.0001,
04-Jun-2012,1.5380,1.5383,1.5415,1.5339,1.5369,62392,+0.0019,
01-Jun-2012,1.5361,1.5365,1.5437,1.5265,1.5405,89854,-0.0042,
31-May-2012,1.5403,1.5406,1.5526,1.5359,1.5475,79388,-0.0077,
30-May-2012,1.5480,1.5483,1.5637,1.5472,1.5632,78124,-0.0159,
29-May-2012,1.5639,1.5643,1.5716,1.5606,1.5681,72729,-0.0041,
28-May-2012,1.5680,1.5684,1.5717,1.5670,1.5674,52653,+0.0021,
25-May-2012,1.5659,1.5663,1.5699,1.5628,1.5672,78750,-0.0010,
24-May-2012,1.5669,1.5675,1.5726,1.5637,1.5691,80263,-0.0017,
23-May-2012,1.5686,1.5689,1.5771,1.5673,1.5769,91009,-0.0075,
22-May-2012,1.5761,1.5765,1.5848,1.5740,1.5824,77030,-0.0067,
21-May-2012,1.5828,1.5831,1.5841,1.5777,1.5812,59011,+0.0013,
18-May-2012,1.5815,1.5820,1.5837,1.5729,1.5781,68223,+0.0021,
17-May-2012,1.5794,1.5798,1.5932,1.5783,1.5909,71993,-0.0116,
16-May-2012,1.5910,1.5915,1.5999,1.5887,1.5996,80114,-0.0082,
15-May-2012,1.5992,1.5999,1.6113,1.5987,1.6096,65985,-0.0099,
14-May-2012,1.6091,1.6095,1.6122,1.6048,1.6057,61743,+0.0021,
11-May-2012,1.6070,1.6075,1.6142,1.6060,1.6128,72218,-0.0073,
10-May-2012,1.6143,1.6147,1.6182,1.6089,1.6127,67863,+0.0012,
09-May-2012,1.6131,1.6134,1.6158,1.6067,1.6152,64997,-0.0025,
08-May-2012,1.6156,1.6159,1.6198,1.6121,1.6192,63835,-0.0034,
07-May-2012,1.6190,1.6195,1.6197,1.6111,1.6153,53417,+0.0037,
04-May-2012,1.6153,1.6158,1.6201,1.6139,1.6179,55571,-0.0028,
03-May-2012,1.6181,1.6183,1.6215,1.6160,1.6199,68729,-0.0018,
02-May-2012,1.6199,1.6203,1.6238,1.6158,1.6216,76670,-0.0019,
01-May-2012,1.6218,1.6222,1.6247,1.6184,1.6234,43779,-0.0013,
30-Apr-2012,1.6231,1.6234,1.6301,1.6219,1.6271,53056,-0.0034,
27-Apr-2012,1.6265,1.6270,1.6279,1.6150,1.6176,73298,+0.0091,
26-Apr-2012,1.6174,1.6178,1.6206,1.6156,1.6164,76486,+0.0008,
25-Apr-2012,1.6166,1.6170,1.6182,1.6078,1.6140,72709,+0.0027,
24-Apr-2012,1.6139,1.6142,1.6163,1.6107,1.6124,69928,+0.0013,
23-Apr-2012,1.6126,1.6130,1.6134,1.6072,1.6130,61646,+0.0002,
20-Apr-2012,1.6124,1.6129,1.6148,1.6035,1.6052,76592,+0.0073,
19-Apr-2012,1.6051,1.6056,1.6076,1.6005,1.6019,88348,+0.0031,
18-Apr-2012,1.6020,1.6024,1.6041,1.5891,1.5923,93016,+0.0101,
17-Apr-2012,1.5919,1.5922,1.5970,1.5859,1.5895,81927,+0.0021,
16-Apr-2012,1.5898,1.5901,1.5910,1.5816,1.5851,72246,+0.0052,
13-Apr-2012,1.5846,1.5850,1.5969,1.5838,1.5955,73086,-0.0112,
12-Apr-2012,1.5958,1.5961,1.5984,1.5903,1.5905,74230,+0.0053,
11-Apr-2012,1.5905,1.5909,1.5938,1.5849,1.5864,73705,+0.0046,
10-Apr-2012,1.5859,1.5862,1.5930,1.5807,1.5894,76151,-0.0031,
09-Apr-2012,1.5890,1.5897,1.5914,1.5834,1.5889,37563,+0.0005,
06-Apr-2012,1.5885,1.5887,1.5890,1.5820,1.5824,35453,+0.0059,
05-Apr-2012,1.5826,1.5830,1.5908,1.5802,1.5889,76001,-0.0059,
04-Apr-2012,1.5885,1.5888,1.5913,1.5830,1.5908,72385,-0.0027,
03-Apr-2012,1.5912,1.5916,1.6046,1.5889,1.6021,74969,-0.0112,
02-Apr-2012,1.6024,1.6027,1.6062,1.5975,1.6016,62915,+0.0014,
30-Mar-2012,1.6010,1.6016,1.6036,1.5944,1.5952,76649,+0.0058,
29-Mar-2012,1.5952,1.5957,1.5958,1.5856,1.5888,80931,+0.0064,
28-Mar-2012,1.5888,1.5891,1.5964,1.5839,1.5948,77837,-0.0059,
27-Mar-2012,1.5947,1.5953,1.6000,1.5940,1.5965,76113,-0.0022,
26-Mar-2012,1.5969,1.5971,1.5973,1.5798,1.5875,56675,+0.0103,
23-Mar-2012,1.5866,1.5870,1.5907,1.5803,1.5816,71906,+0.0052,
22-Mar-2012,1.5814,1.5818,1.5892,1.5770,1.5860,69089,-0.0056,
21-Mar-2012,1.5870,1.5873,1.5923,1.5818,1.5856,75371,+0.0012,
20-Mar-2012,1.5858,1.5862,1.5896,1.5829,1.5888,70624,-0.0036,
19-Mar-2012,1.5894,1.5898,1.5914,1.5819,1.5842,65733,+0.0051,
16-Mar-2012,1.5843,1.5847,1.5860,1.5691,1.5712,68777,+0.0135,
15-Mar-2012,1.5708,1.5712,1.5736,1.5632,1.5670,88283,+0.0036,
14-Mar-2012,1.5672,1.5677,1.5744,1.5647,1.5705,81997,-0.0035,
13-Mar-2012,1.5707,1.5712,1.5747,1.5618,1.5632,63726,+0.0071,
12-Mar-2012,1.5636,1.5642,1.5695,1.5601,1.5674,60967,-0.0039,
09-Mar-2012,1.5675,1.5677,1.5832,1.5660,1.5830,64922,-0.0149,
08-Mar-2012,1.5824,1.5828,1.5833,1.5722,1.5740,67188,+0.0082,
07-Mar-2012,1.5742,1.5744,1.5758,1.5696,1.5721,73265,+0.0024,
06-Mar-2012,1.5718,1.5720,1.5882,1.5694,1.5864,74507,-0.0141,
05-Mar-2012,1.5859,1.5864,1.5876,1.5784,1.5836,70459,+0.0023,
02-Mar-2012,1.5836,1.5838,1.5966,1.5822,1.5952,65887,-0.0116,
01-Mar-2012,1.5952,1.5956,1.5975,1.5895,1.5915,80122,+0.0036,
29-Feb-2012,1.5916,1.5918,1.5990,1.5896,1.5903,80963,+0.0015,
28-Feb-2012,1.5901,1.5907,1.5907,1.5798,1.5821,68117,+0.0082,
27-Feb-2012,1.5819,1.5823,1.5901,1.5808,1.5883,65186,-0.0067,
24-Feb-2012,1.5886,1.5889,1.5899,1.5719,1.5744,76377,+0.0151,
23-Feb-2012,1.5735,1.5737,1.5739,1.5648,1.5664,78841,+0.0071,
22-Feb-2012,1.5664,1.5668,1.5813,1.5647,1.5779,77111,-0.0119,
21-Feb-2012,1.5783,1.5785,1.5865,1.5770,1.5851,74116,-0.0058,
20-Feb-2012,1.5841,1.5847,1.5880,1.5833,1.5846,43817,+0.0005,
17-Feb-2012,1.5836,1.5838,1.5862,1.5786,1.5796,72330,+0.0033,
16-Feb-2012,1.5803,1.5805,1.5816,1.5654,1.5692,89473,+0.0107,
15-Feb-2012,1.5696,1.5700,1.5735,1.5668,1.5690,96315,+0.0015,
14-Feb-2012,1.5681,1.5685,1.5770,1.5642,1.5766,90917,-0.0085,
13-Feb-2012,1.5766,1.5769,1.5827,1.5757,1.5775,70915,+0.0028,
10-Feb-2012,1.5738,1.5741,1.5849,1.5728,1.5813,82576,-0.0078,
09-Feb-2012,1.5816,1.5817,1.5884,1.5790,1.5817,91703,0.0000,
08-Feb-2012,1.5816,1.5818,1.5928,1.5794,1.5896,84382,-0.0087,
07-Feb-2012,1.5903,1.5905,1.5905,1.5786,1.5824,78267,+0.0081,
06-Feb-2012,1.5822,1.5827,1.5838,1.5728,1.5814,58536,+0.0010,
03-Feb-2012,1.5812,1.5814,1.5860,1.5749,1.5807,67637,+0.0006,
02-Feb-2012,1.5806,1.5809,1.5858,1.5792,1.5832,80121,-0.0022,
01-Feb-2012,1.5828,1.5830,1.5882,1.5704,1.5756,76971,+0.0072,
31-Jan-2012,1.5756,1.5760,1.5795,1.5696,1.5703,86508,+0.0055,
30-Jan-2012,1.5701,1.5705,1.5730,1.5652,1.5718,62969,-0.0032,
27-Jan-2012,1.5733,1.5735,1.5740,1.5639,1.5687,73218,+0.0049,
26-Jan-2012,1.5684,1.5685,1.5734,1.5648,1.5655,73114,+0.0023,
25-Jan-2012,1.5661,1.5665,1.5678,1.5531,1.5620,78636,+0.0048,
24-Jan-2012,1.5613,1.5616,1.5619,1.5531,1.5571,71664,+0.0041,
23-Jan-2012,1.5572,1.5574,1.5602,1.5515,1.5550,52663,+0.0002,
20-Jan-2012,1.5570,1.5572,1.5571,1.5448,1.5488,60773,+0.0081,
19-Jan-2012,1.5489,1.5491,1.5492,1.5413,1.5433,67913,+0.0059,
18-Jan-2012,1.5430,1.5433,1.5441,1.5326,1.5332,66887,+0.0094,
17-Jan-2012,1.5336,1.5341,1.5404,1.5308,1.5322,72207,+0.0016,
16-Jan-2012,1.5320,1.5324,1.5352,1.5276,1.5280,50074,+0.0003,
13-Jan-2012,1.5317,1.5321,1.5408,1.5233,1.5337,52141,-0.0022,
12-Jan-2012,1.5339,1.5343,1.5367,1.5277,1.5325,56651,+0.0021,
11-Jan-2012,1.5318,1.5320,1.5490,1.5308,1.5482,56337,-0.0161,
10-Jan-2012,1.5479,1.5483,1.5500,1.5445,1.5458,59399,+0.0022,
09-Jan-2012,1.5457,1.5458,1.5469,1.5394,1.5417,47520,+0.0024,
06-Jan-2012,1.5433,1.5435,1.5526,1.5374,1.5491,50723,-0.0049,
05-Jan-2012,1.5482,1.5487,1.5629,1.5465,1.5616,52144,-0.0133,
04-Jan-2012,1.5615,1.5617,1.5668,1.5579,1.5647,52742,-0.0030,
03-Jan-2012,1.5645,1.5649,1.5669,1.5504,1.5510,40520,+0.0143,
02-Jan-2012,1.5502,1.5505,1.5545,1.5467,1.5500,10891,-0.0033,
30-Dec-2011,1.5535,1.5540,1.5571,1.5400,1.5410,43747,+0.0122,
29-Dec-2011,1.5413,1.5417,1.5475,1.5360,1.5452,49636,-0.0037,
28-Dec-2011,1.5450,1.5453,1.5690,1.5444,1.5667,44729,-0.0215,
27-Dec-2011,1.5665,1.5667,1.5679,1.5594,1.5629,29795,+0.0038,
26-Dec-2011,1.5627,1.5632,1.5645,1.5589,1.5595,8747,+0.0039,
23-Dec-2011,1.5588,1.5593,1.5707,1.5586,1.5673,44349,-0.0085,
22-Dec-2011,1.5673,1.5678,1.5727,1.5648,1.5671,57520,0.0000,
21-Dec-2011,1.5673,1.5678,1.5773,1.5646,1.5659,74728,+0.0019,
20-Dec-2011,1.5654,1.5659,1.5701,1.5493,1.5503,60132,+0.0156,
19-Dec-2011,1.5498,1.5500,1.5544,1.5463,1.5542,53479,-0.0021,
16-Dec-2011,1.5519,1.5521,1.5556,1.5481,1.5510,60906,+0.0012,
15-Dec-2011,1.5507,1.5512,1.5529,1.5432,1.5465,67487,+0.0042,
14-Dec-2011,1.5465,1.5468,1.5530,1.5407,1.5478,75909,-0.0013,
13-Dec-2011,1.5478,1.5483,1.5628,1.5450,1.5580,77034,-0.0107,
12-Dec-2011,1.5585,1.5587,1.5657,1.5534,1.5652,65785,-0.0074,
09-Dec-2011,1.5659,1.5661,1.5734,1.5583,1.5629,81976,+0.0020,
08-Dec-2011,1.5639,1.5641,1.5770,1.5609,1.5708,77365,-0.0071,
07-Dec-2011,1.5710,1.5712,1.5722,1.5593,1.5598,71199,+0.0117,
06-Dec-2011,1.5593,1.5598,1.5664,1.5559,1.5638,76172,-0.0058,
05-Dec-2011,1.5651,1.5653,1.5714,1.5586,1.5631,63165,+0.0058,
02-Dec-2011,1.5593,1.5595,1.5722,1.5575,1.5686,86707,-0.0100,
01-Dec-2011,1.5693,1.5695,1.5755,1.5635,1.5696,91562,-0.0001,
30-Nov-2011,1.5694,1.5699,1.5779,1.5524,1.5600,83283,+0.0080,
29-Nov-2011,1.5614,1.5615,1.5656,1.5466,1.5502,83401,+0.0113,
28-Nov-2011,1.5501,1.5506,1.5593,1.5456,1.5478,67785,+0.0054,
25-Nov-2011,1.5447,1.5450,1.5518,1.5421,1.5490,82924,-0.0045,
24-Nov-2011,1.5492,1.5496,1.5565,1.5482,1.5525,75893,-0.0025,
23-Nov-2011,1.5517,1.5520,1.5654,1.5492,1.5631,87000,-0.0122,
22-Nov-2011,1.5639,1.5641,1.5691,1.5581,1.5642,82762,-0.0005,
21-Nov-2011,1.5644,1.5649,1.5796,1.5610,1.5789,76016,-0.0145,
18-Nov-2011,1.5789,1.5792,1.5888,1.5737,1.5753,78766,+0.0039,
17-Nov-2011,1.5750,1.5752,1.5811,1.5689,1.5727,81993,+0.0021,
16-Nov-2011,1.5729,1.5732,1.5827,1.5728,1.5821,85429,-0.0084,
15-Nov-2011,1.5813,1.5815,1.5931,1.5797,1.5902,87065,-0.0095,
14-Nov-2011,1.5908,1.5909,1.6090,1.5879,1.6082,80823,-0.0160,
11-Nov-2011,1.6068,1.6072,1.6092,1.5893,1.5929,77816,+0.0135,
10-Nov-2011,1.5933,1.5936,1.5984,1.5866,1.5918,98942,+0.0010,
09-Nov-2011,1.5923,1.5925,1.6119,1.5903,1.6096,87848,-0.0169,
08-Nov-2011,1.6092,1.6094,1.6129,1.6033,1.6055,81450,+0.0043,
07-Nov-2011,1.6049,1.6054,1.6078,1.5978,1.6069,69226,+0.0020,
04-Nov-2011,1.6029,1.6034,1.6063,1.5943,1.6034,90813,-0.0034,
03-Nov-2011,1.6063,1.6064,1.6070,1.5875,1.5955,113917,+0.0118,
02-Nov-2011,1.5945,1.5950,1.6046,1.5915,1.5947,111446,0.0000,
01-Nov-2011,1.5945,1.5949,1.6093,1.5889,1.6078,109714,-0.0143,
31-Oct-2011,1.6088,1.6093,1.6165,1.5964,1.6124,90678,-0.0032,
28-Oct-2011,1.6120,1.6122,1.6152,1.6069,1.6097,99655,+0.0018,
27-Oct-2011,1.6102,1.6106,1.6140,1.5952,1.5957,114544,+0.0133,
26-Oct-2011,1.5969,1.5972,1.6041,1.5890,1.6002,103868,-0.0029,
25-Oct-2011,1.5998,1.6002,1.6037,1.5955,1.5992,108123,+0.0008,
24-Oct-2011,1.5990,1.5993,1.6008,1.5898,1.5945,98503,+0.0039,
21-Oct-2011,1.5951,1.5956,1.5973,1.5752,1.5792,98347,+0.0164,
20-Oct-2011,1.5787,1.5790,1.5803,1.5679,1.5769,111195,+0.0018,
19-Oct-2011,1.5769,1.5773,1.5847,1.5697,1.5707,111944,+0.0064,
18-Oct-2011,1.5705,1.5709,1.5821,1.5629,1.5739,114683,-0.0037,
17-Oct-2011,1.5742,1.5744,1.5848,1.5728,1.5819,88149,-0.0076,
14-Oct-2011,1.5818,1.5823,1.5851,1.5719,1.5758,93753,+0.0058,
13-Oct-2011,1.5760,1.5765,1.5784,1.5665,1.5745,109688,+0.0014,
12-Oct-2011,1.5746,1.5750,1.5797,1.5541,1.5592,108080,+0.0160,
11-Oct-2011,1.5586,1.5590,1.5663,1.5572,1.5660,98378,-0.0074,
10-Oct-2011,1.5660,1.5664,1.5688,1.5526,1.5558,83585,+0.0102,
07-Oct-2011,1.5558,1.5563,1.5644,1.5421,1.5435,111261,+0.0122,
06-Oct-2011,1.5436,1.5441,1.5501,1.5270,1.5468,117549,-0.0033,
05-Oct-2011,1.5469,1.5472,1.5492,1.5393,1.5479,105200,-0.0014,
04-Oct-2011,1.5483,1.5486,1.5495,1.5339,1.5430,118998,+0.0060,
03-Oct-2011,1.5423,1.5427,1.5587,1.5419,1.5572,92011,-0.0159,
30-Sep-2011,1.5582,1.5587,1.5665,1.5530,1.5613,96771,-0.0043,
29-Sep-2011,1.5625,1.5630,1.5715,1.5541,1.5568,94894,+0.0050,
28-Sep-2011,1.5575,1.5579,1.5677,1.5562,1.5637,72406,-0.0058,
27-Sep-2011,1.5633,1.5635,1.5705,1.5525,1.5560,72947,+0.0069,
26-Sep-2011,1.5564,1.5568,1.5570,1.5431,1.5469,70653,+0.0098,
23-Sep-2011,1.5466,1.5468,1.5490,1.5336,1.5343,88707,+0.0130,
22-Sep-2011,1.5336,1.5341,1.5516,1.5325,1.5508,93051,-0.0155,
21-Sep-2011,1.5491,1.5495,1.5742,1.5484,1.5741,97065,-0.0252,
20-Sep-2011,1.5743,1.5746,1.5747,1.5653,1.5689,81431,+0.0049,
19-Sep-2011,1.5694,1.5698,1.5754,1.5628,1.5727,73418,-0.0092,
16-Sep-2011,1.5786,1.5791,1.5841,1.5742,1.5795,86921,-0.0014,
15-Sep-2011,1.5800,1.5803,1.5868,1.5729,1.5763,90892,+0.0036,
14-Sep-2011,1.5764,1.5769,1.5813,1.5704,1.5776,97231,-0.0018,
13-Sep-2011,1.5782,1.5785,1.5869,1.5761,1.5857,101205,-0.0076,
12-Sep-2011,1.5858,1.5862,1.5885,1.5777,1.5830,92475,-0.0022,
09-Sep-2011,1.5880,1.5885,1.5990,1.5842,1.5958,99084,-0.0077,
08-Sep-2011,1.5957,1.5960,1.6083,1.5912,1.5986,93903,-0.0032,
07-Sep-2011,1.5989,1.5992,1.6039,1.5919,1.5941,100602,+0.0048,
06-Sep-2011,1.5941,1.5944,1.6180,1.5923,1.6113,88698,-0.0171,
05-Sep-2011,1.6112,1.6116,1.6186,1.6060,1.6154,64047,-0.0104,
02-Sep-2011,1.6216,1.6220,1.6253,1.6171,1.6181,82528,+0.0036,
01-Sep-2011,1.6180,1.6181,1.6257,1.6130,1.6240,88126,-0.0072,
31-Aug-2011,1.6252,1.6256,1.6333,1.6229,1.6300,86369,-0.0050,
30-Aug-2011,1.6302,1.6307,1.6419,1.6253,1.6412,69256,-0.0106,
29-Aug-2011,1.6408,1.6412,1.6455,1.6325,1.6325,58005,+0.0038,
26-Aug-2011,1.6370,1.6375,1.6378,1.6206,1.6277,71439,+0.0086,
25-Aug-2011,1.6284,1.6289,1.6397,1.6260,1.6361,87595,-0.0089,
24-Aug-2011,1.6373,1.6377,1.6533,1.6363,1.6488,76458,-0.0122,
23-Aug-2011,1.6495,1.6498,1.6570,1.6452,1.6460,77029,+0.0033,
22-Aug-2011,1.6462,1.6466,1.6520,1.6434,1.6475,79375,+0.0002,
19-Aug-2011,1.6460,1.6465,1.6618,1.6442,1.6504,75944,-0.0056,
18-Aug-2011,1.6516,1.6518,1.6553,1.6419,1.6535,86396,-0.0026,
17-Aug-2011,1.6542,1.6543,1.6590,1.6353,1.6447,90253,+0.0093,
16-Aug-2011,1.6449,1.6454,1.6476,1.6321,1.6387,89498,+0.0059,
15-Aug-2011,1.6390,1.6394,1.6409,1.6255,1.6285,74039,+0.0114,
12-Aug-2011,1.6276,1.6280,1.6312,1.6165,1.6240,71413,+0.0034,
11-Aug-2011,1.6242,1.6243,1.6242,1.6109,1.6124,99217,+0.0111,
10-Aug-2011,1.6131,1.6135,1.6330,1.6121,1.6328,83683,-0.0182,
09-Aug-2011,1.6313,1.6317,1.6410,1.6174,1.6316,81454,0.0000,
08-Aug-2011,1.6313,1.6318,1.6471,1.6295,1.6467,86025,-0.0077,
05-Aug-2011,1.6390,1.6394,1.6396,1.6227,1.6260,73660,+0.0124,
04-Aug-2011,1.6266,1.6270,1.6439,1.6244,1.6435,90962,-0.0165,
03-Aug-2011,1.6431,1.6435,1.6434,1.6249,1.6283,82581,+0.0142,
02-Aug-2011,1.6289,1.6293,1.6328,1.6222,1.6302,90666,-0.0006,
01-Aug-2011,1.6295,1.6300,1.6475,1.6236,1.6393,76469,-0.0123,
29-Jul-2011,1.6418,1.6423,1.6470,1.6259,1.6368,83334,+0.0045,
28-Jul-2011,1.6373,1.6376,1.6382,1.6293,1.6331,82237,+0.0042,
27-Jul-2011,1.6331,1.6335,1.6439,1.6310,1.6420,99044,-0.0082,
26-Jul-2011,1.6413,1.6418,1.6428,1.6264,1.6280,110320,+0.0140,
25-Jul-2011,1.6273,1.6276,1.6331,1.6260,1.6329,81124,-0.0028,
22-Jul-2011,1.6301,1.6306,1.6327,1.6263,1.6320,72062,-0.0011,
21-Jul-2011,1.6312,1.6313,1.6339,1.6120,1.6153,91151,+0.0159,
20-Jul-2011,1.6153,1.6156,1.6167,1.6067,1.6123,88729,+0.0021,
19-Jul-2011,1.6132,1.6136,1.6176,1.6040,1.6041,85496,+0.0081,
18-Jul-2011,1.6051,1.6053,1.6131,1.6003,1.6114,71487,-0.0083,
15-Jul-2011,1.6134,1.6139,1.6174,1.6075,1.6140,84960,-0.0010,
14-Jul-2011,1.6144,1.6149,1.6191,1.6092,1.6133,86991,+0.0020,
13-Jul-2011,1.6124,1.6128,1.6142,1.5909,1.5937,84178,+0.0210,
12-Jul-2011,1.5914,1.5918,1.5948,1.5780,1.5904,111160,+0.0006,
11-Jul-2011,1.5908,1.5911,1.6041,1.5880,1.6031,86359,-0.0149,
08-Jul-2011,1.6057,1.6062,1.6077,1.5930,1.5968,96865,+0.0087,
07-Jul-2011,1.5970,1.5975,1.6017,1.5945,1.6001,99065,-0.0027,
06-Jul-2011,1.5997,1.6000,1.6090,1.5946,1.6062,92322,-0.0064,
05-Jul-2011,1.6061,1.6063,1.6128,1.5989,1.6089,94354,-0.0025,
04-Jul-2011,1.6086,1.6091,1.6140,1.6051,1.6062,57199,+0.0012,
01-Jul-2011,1.6074,1.6079,1.6095,1.5987,1.6044,81210,+0.0027,
30-Jun-2011,1.6047,1.6050,1.6117,1.5971,1.6061,85797,-0.0016,
29-Jun-2011,1.6063,1.6066,1.6074,1.5968,1.5994,76962,+0.0067,
28-Jun-2011,1.5996,1.6000,1.6044,1.5910,1.5984,93276,+0.0009,
27-Jun-2011,1.5987,1.5990,1.6011,1.5912,1.5961,71508,+0.0029,
24-Jun-2011,1.5958,1.5963,1.6046,1.5949,1.6013,81158,-0.0049,
23-Jun-2011,1.6007,1.6012,1.6070,1.5937,1.6067,84905,-0.0065,
22-Jun-2011,1.6072,1.6076,1.6261,1.6059,1.6237,82882,-0.0170,
21-Jun-2011,1.6242,1.6243,1.6253,1.6165,1.6203,101178,+0.0038,
20-Jun-2011,1.6204,1.6207,1.6235,1.6107,1.6163,91264,+0.0010,
17-Jun-2011,1.6194,1.6199,1.6200,1.6092,1.6172,106297,+0.0034,
16-Jun-2011,1.6160,1.6164,1.6227,1.6076,1.6176,114556,-0.0016,
15-Jun-2011,1.6176,1.6180,1.6384,1.6166,1.6374,115800,-0.0200,
14-Jun-2011,1.6376,1.6379,1.6441,1.6354,1.6376,107338,-0.0004,
13-Jun-2011,1.6380,1.6381,1.6390,1.6214,1.6234,86257,+0.0147,
10-Jun-2011,1.6233,1.6238,1.6382,1.6217,1.6369,89562,-0.0134,
09-Jun-2011,1.6367,1.6371,1.6466,1.6356,1.6393,92445,-0.0028,
08-Jun-2011,1.6395,1.6396,1.6446,1.6346,1.6438,98912,-0.0051,
07-Jun-2011,1.6446,1.6450,1.6470,1.6322,1.6355,94504,+0.0093,
06-Jun-2011,1.6353,1.6356,1.6459,1.6339,1.6425,83927,-0.0074,
03-Jun-2011,1.6427,1.6432,1.6438,1.6284,1.6367,82447,+0.0052,
02-Jun-2011,1.6375,1.6378,1.6418,1.6304,1.6325,93698,+0.0047,
01-Jun-2011,1.6328,1.6333,1.6495,1.6322,1.6448,105415,-0.0121,
31-May-2011,1.6449,1.6453,1.6546,1.6423,1.6476,96570,-0.0022,
30-May-2011,1.6471,1.6476,1.6512,1.6448,1.6480,61214,-0.0035,
27-May-2011,1.6506,1.6511,1.6513,1.6378,1.6389,90077,+0.0110,
26-May-2011,1.6396,1.6401,1.6408,1.6270,1.6274,111813,+0.0126,
25-May-2011,1.6270,1.6274,1.6294,1.6130,1.6179,116002,+0.0092,
24-May-2011,1.6178,1.6182,1.6208,1.6059,1.6119,99427,+0.0056,
23-May-2011,1.6122,1.6123,1.6233,1.6086,1.6222,86913,-0.0105,
20-May-2011,1.6227,1.6232,1.6303,1.6165,1.6229,89809,-0.0005,
19-May-2011,1.6232,1.6236,1.6243,1.6128,1.6166,105192,+0.0066,
18-May-2011,1.6166,1.6169,1.6289,1.6104,1.6248,108356,-0.0079,
17-May-2011,1.6245,1.6248,1.6303,1.6173,1.6196,115729,+0.0055,
16-May-2011,1.6190,1.6193,1.6254,1.6158,1.6176,85328,-0.0006,
13-May-2011,1.6196,1.6200,1.6308,1.6146,1.6287,87340,-0.0092,
12-May-2011,1.6288,1.6291,1.6381,1.6233,1.6353,92526,-0.0062,
11-May-2011,1.6350,1.6353,1.6517,1.6320,1.6367,106175,-0.0012,
10-May-2011,1.6362,1.6366,1.6420,1.6314,1.6389,105290,-0.0033,
09-May-2011,1.6395,1.6397,1.6406,1.6269,1.6376,85856,+0.0027,
06-May-2011,1.6368,1.6373,1.6463,1.6352,1.6392,102244,-0.0020,
05-May-2011,1.6388,1.6390,1.6543,1.6357,1.6494,104667,-0.0104,
04-May-2011,1.6492,1.6496,1.6574,1.6451,1.6481,98709,+0.0012,
03-May-2011,1.6480,1.6485,1.6660,1.6462,1.6645,97881,-0.0169,
02-May-2011,1.6649,1.6652,1.6737,1.6634,1.6709,75293,-0.0052,
29-Apr-2011,1.6701,1.6706,1.6721,1.6622,1.6633,76090,+0.0074,
28-Apr-2011,1.6627,1.6630,1.6745,1.6619,1.6627,100085,+0.0001,
27-Apr-2011,1.6626,1.6628,1.6636,1.6433,1.6483,103876,+0.0146,
26-Apr-2011,1.6480,1.6484,1.6532,1.6429,1.6497,94983,-0.0021,
25-Apr-2011,1.6501,1.6502,1.6551,1.6465,1.6521,61156,-0.0007,
22-Apr-2011,1.6508,1.6512,1.6568,1.6500,1.6511,31362,-0.0008,
21-Apr-2011,1.6516,1.6520,1.6599,1.6384,1.6397,88702,+0.0114,
20-Apr-2011,1.6402,1.6406,1.6425,1.6306,1.6317,94640,+0.0086,
19-Apr-2011,1.6316,1.6319,1.6335,1.6229,1.6266,96641,+0.0051,
18-Apr-2011,1.6265,1.6268,1.6328,1.6165,1.6314,81293,-0.0055,
15-Apr-2011,1.6320,1.6325,1.6373,1.6289,1.6346,73427,-0.0028,
14-Apr-2011,1.6348,1.6353,1.6383,1.6252,1.6266,95372,+0.0082,
13-Apr-2011,1.6266,1.6269,1.6308,1.6236,1.6260,80881,+0.0013,
12-Apr-2011,1.6253,1.6256,1.6353,1.6225,1.6343,88602,-0.0093,
11-Apr-2011,1.6346,1.6349,1.6426,1.6311,1.6377,71296,-0.0036,
08-Apr-2011,1.6382,1.6387,1.6427,1.6312,1.6321,81901,+0.0064,
07-Apr-2011,1.6318,1.6321,1.6342,1.6261,1.6334,83568,-0.0013,
06-Apr-2011,1.6331,1.6335,1.6363,1.6255,1.6292,80789,+0.0039,
05-Apr-2011,1.6292,1.6296,1.6300,1.6090,1.6123,78153,+0.0163,
04-Apr-2011,1.6129,1.6132,1.6177,1.6104,1.6107,60570,+0.0018,
01-Apr-2011,1.6111,1.6116,1.6132,1.5970,1.6035,75113,+0.0080,
31-Mar-2011,1.6031,1.6034,1.6151,1.6015,1.6077,78029,-0.0044,
30-Mar-2011,1.6075,1.6079,1.6083,1.5977,1.6007,89213,+0.0060,
